id	env_package_orig	env_package_rep	env_broad_scale	consensus_id_ebs	consensus_lab_ebs	notes_x	env_local_scale	consensus_id_els	consensus_lab_els	notes_y	env_medium	consensus_id_em	consensus_lab_em	notes
BIOSAMPLE:SAMEA103230418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103231168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103231918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103232668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103233418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103234168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103234918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103235668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103236418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103237168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103237918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103238668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103239418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103240168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103240918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103241668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103242418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103243918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103244668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103245418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103246168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103246918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103247668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103248418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103249168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103249918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103250668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103251418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103252168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103253668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103254418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103255168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103255918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103256668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103257418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103258168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103258918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103259668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103260418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103261168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103261918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103262668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103263418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103264168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103264918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103265668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103266418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103267168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103267918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103268668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103269418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103270168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103270918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103271668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103272418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103273168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103273918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103274668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103275418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103276168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103276918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103277668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103278418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103279168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103279918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103280668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103281418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103282168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103282918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103283668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103284418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103285168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103285918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103286668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103287418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103288168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103288918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103289668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103290418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103291168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103291918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103292668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103293418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103294168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103294918	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103295668	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103296418	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA103297168	soil	soil	polar desert biome	ENVO:01000186	polar desert biome	env_package_normalized.EnvPackage=soil					sand	ENVO:01000017	sand	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA91030168	soil	soil	urban biome	ENVO:01000249	urban biome	env_package_normalized.EnvPackage=soil	research facility	ENVO:00000469	research facility	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA51664168	soil	soil	urban biome	ENVO:01000249	urban biome	env_package_normalized.EnvPackage=soil	research facility	ENVO:00000469	research facility	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA51664918	soil	soil	urban biome	ENVO:01000249	urban biome	env_package_normalized.EnvPackage=soil	research facility	ENVO:00000469	research facility	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
